movieId,count,score
104374,3691,3.96
104376,6,3.17
104379,48,2.98
104384,21,3.48
104386,32,3.00
104388,13,2.27
104390,26,3.42
104392,22,3.09
104406,34,3.59
104408,37,2.89
104412,2,3.50
104414,6,3.00
104419,171,3.57
104421,9,3.61
104423,23,3.76
104431,45,3.17
104436,2,3.25
104438,2,3.75
104441,235,3.12
104449,9,1.00
104451,1,3.50
104453,2,4.25
104457,485,3.41
104459,3,2.00
104462,2,1.00
104464,3,3.50
104472,1,2.00
104480,3,2.33
104489,3,2.33
104491,3,2.50
104493,1,0.50
104495,3,3.50
104498,3,3.17
104504,1,2.50
104506,4,3.88
104508,5,3.50
104513,16,2.53
104518,35,2.87
104520,74,3.79
104524,2,4.00
104526,3,2.17
104540,6,2.92
104542,8,2.25
104544,6,3.42
104546,5,2.00
104552,22,2.32
104556,3,2.17
104561,19,2.82
104563,5,2.30
104569,1,0.50
104571,1,0.50
104576,28,3.21
104581,1,3.50
104583,38,3.17
104588,2,1.25
104590,13,3.12
104595,4,2.88
104597,5,3.20
104599,6,3.42
104601,6,2.67
104604,8,3.00
104606,4,1.50
104608,14,2.89
104610,6,1.58
104612,2,3.50
104625,2,3.75
104627,2,3.25
104629,1,2.00
104631,88,3.11
104633,9,3.44
104636,48,3.96
104638,16,2.22
104640,2,3.50
104642,2,3.25
104644,13,3.38
104654,1,2.00
104662,5,1.70
104664,1,1.50
104667,3,2.33
104669,25,3.38
104671,18,1.56
104673,3,2.50
104675,2,3.00
104677,4,0.75
104680,13,2.69
104685,42,3.29
104689,11,1.95
104691,6,2.67
104693,6,2.25
104698,4,1.62
104701,3,3.00
104712,85,3.75
104719,4,2.00
104721,7,3.79
104723,3,2.83
104726,7,3.43
104728,24,1.94
104731,5,2.50
104733,12,2.92
104736,91,3.08
104741,3,2.83
104743,2,0.75
104746,4,1.12
104748,3,0.83
104750,1,0.50
104757,19,3.50
104760,57,2.10
104762,21,2.45
104764,2,3.50
104767,2,4.00
104769,2,0.75
104772,7,2.21
104774,3,2.00
104776,5,2.70
104778,4,2.38
104780,38,3.58
104784,7,2.86
104795,1,3.00
104798,2,3.50
104800,1,3.50
104803,12,3.79
104805,1,1.00
104807,18,3.67
104809,4,1.88
104813,3,2.50
104815,1,2.50
104817,1,2.50
104823,5,3.10
104827,2,3.75
104829,29,3.31
104832,3,3.33
104835,12,1.88
104837,2,2.25
104839,1,3.50
104841,9786,3.65
104843,7,2.93
104847,4,3.12
104849,2,3.25
104854,6,3.42
104861,74,2.86
104863,453,3.53
104865,7,3.50
104867,16,3.12
104870,7,1.57
104872,3,3.67
104875,51,3.42
104879,3777,3.95
104881,369,3.30
104883,65,3.23
104903,19,3.58
104906,152,3.31
104908,561,3.39
104910,1,3.00
104913,2910,3.87
104920,21,4.05
104923,12,3.71
104925,430,3.10
104932,9,3.72
104934,1,2.50
104936,2,3.00
104938,4,3.88
104944,1130,3.97
104947,28,2.91
104952,2,1.25
104954,4,1.62
104956,6,2.67
104959,10,3.50
104961,2,3.25
104969,7,2.71
104971,3,3.83
104973,2,3.50
104975,26,3.42
104984,11,2.82
104990,15,3.47
104993,3,2.50
104996,14,3.00
104998,26,3.33
105001,10,3.90
105011,23,3.67
105013,10,2.65
105015,1,2.00
105017,1,3.00
105020,5,2.20
105028,35,3.37
105030,2,4.25
105032,2,3.75
105034,9,3.83
105037,247,3.12
105040,6,2.17
105042,4,2.00
105044,6,3.42
105047,3,2.67
105049,10,3.45
105051,4,2.38
105053,54,2.88
105055,3,3.17
105057,5,2.10
105068,10,3.75
105071,7,2.29
105073,7,2.57
105075,125,3.37
105077,4,3.25
105079,3,1.83
105081,5,2.40
105084,6,3.67
105086,16,2.72
105089,30,3.73
105091,15,3.10
105096,7,3.71
105098,9,3.56
105101,7,3.00
105104,1,3.50
105115,1,1.50
105117,3,2.50
105119,4,2.88
105121,9,2.44
105126,48,3.15
105128,26,3.27
105130,26,3.50
105133,39,2.96
105135,9,2.56
105142,1,2.50
105144,3,2.17
105147,7,2.64
105150,1,1.50
105155,3,3.67
105157,10,3.50
105159,48,3.32
105161,5,3.90
105163,3,4.33
105165,3,2.17
105176,7,1.79
105178,8,1.94
105181,6,2.00
105184,2,2.00
105187,8,3.38
105189,5,3.40
105191,1,5.00
105193,11,3.36
105195,25,3.80
105197,911,3.74
105204,21,2.21
105206,15,3.10
105211,435,3.47
105213,1450,3.15
105215,8,3.94
105217,27,2.96
105223,9,3.17
105227,16,3.81
105234,5,3.00
105236,5,2.60
105238,3,3.50
105240,1,1.00
105242,7,2.93
105244,4,2.88
105246,126,3.49
105248,47,3.15
105250,175,4.03
105252,10,2.15
105254,73,3.07
105257,5,2.70
105266,9,2.94
105269,17,3.74
105271,5,3.40
105275,9,2.11
105282,1,3.00
105288,5,1.80
105290,9,2.94
105292,3,2.83
105296,3,3.33
105299,2,4.00
105302,21,3.36
105304,2,3.50
105306,4,1.62
105308,10,2.15
105310,8,1.69
105314,6,1.67
105320,1,3.00
105323,4,2.50
105325,41,2.66
105328,1,3.00
105330,2,3.75
105335,3,3.33
105338,3,2.83
105340,32,3.86
105343,40,3.94
105345,18,2.72
105347,2,3.25
105351,172,2.89
105353,3,2.83
105355,1220,3.82
105357,12,2.21
105359,7,3.00
105364,19,3.16
105366,3,3.33
105368,10,3.10
105375,20,3.40
105377,1,2.00
105379,1,3.50
105382,2,2.75
105386,119,2.76
105388,2,1.50
105390,4,1.50
105404,9,3.22
105406,2,2.75
105408,1,2.50
105410,6,3.00
105412,4,3.50
105414,5,3.20
105416,2,3.00
105420,66,3.41
105423,11,3.50
105429,118,3.95
105435,1,2.00
105439,2,4.50
105442,6,2.25
105444,5,3.20
105446,1,4.50
105448,2,3.75
105450,2,1.00
105453,11,3.27
105455,1,2.50
105461,2,3.50
105463,5,3.50
105465,7,3.50
105468,725,3.25
105470,1,3.00
105474,4,3.62
105477,37,3.05
105481,2,0.50
105484,11,3.18
105490,3,1.67
105492,13,2.50
105495,9,3.11
105497,4,4.00
105499,2,2.75
105502,4,2.62
105504,3707,3.82
105506,2,2.75
105509,16,3.28
105519,116,3.22
105521,2,2.00
105526,1,5.00
105529,3,3.67
105531,49,3.31
105533,2,3.00
105538,11,3.09
105540,13,3.04
105554,11,3.23
105560,5,2.60
105563,6,3.92
105565,1,3.00
105569,3,2.33
105571,1,1.50
105575,5,3.80
105577,5,3.30
105579,12,1.21
105581,5,2.10
105583,2,1.75
105585,367,2.90
105591,1,4.00
105593,596,3.61
105595,3,2.50
105597,33,3.06
105599,6,1.50
105601,3,1.50
105606,1,2.00
105608,16,3.03
105612,3,2.83
105616,2,2.50
105618,3,2.67
105620,23,3.00
105622,18,2.81
105628,4,2.88
105630,28,2.88
105653,999,3.35
105659,3,2.33
105663,1,4.00
105665,1,2.50
105700,19,2.45
105703,49,3.52
105709,16,2.97
105713,1,3.50
105715,42,3.14
105717,5,4.10
105720,8,2.94
105728,3,2.50
105731,539,2.78
105733,2,2.75
105742,172,3.11
105744,7,3.86
105746,20,2.50
105748,2,2.50
105753,8,2.88
105755,306,2.64
105759,8,2.00
105761,1,1.50
105763,9,1.56
105765,4,2.62
105767,1,3.00
105769,213,3.42
105772,5,1.80
105776,6,2.92
105778,29,3.59
105794,11,2.32
105799,55,3.32
105801,69,2.39
105803,4,3.50
105805,4,2.88
105811,24,2.52
105813,23,2.72
105815,9,3.17
105819,4,3.00
105821,4,3.38
105825,5,3.70
105827,7,2.07
105829,2,1.75
105831,3,2.67
105833,3,1.50
105835,454,3.49
105837,25,2.78
105839,3,2.67
105841,2,4.75
105844,4136,3.88
105846,2,3.50
105849,5,3.90
105855,41,3.30
105863,22,3.34
105865,3,3.67
105869,214,3.46
105873,5,3.30
105884,2,3.00
105886,7,3.71
105888,6,3.67
105890,2,3.00
105892,7,2.57
105899,2,3.75
105901,4,3.25
105906,1,4.00
105911,32,3.41
105915,1,3.00
105918,7,3.64
105922,1,2.50
105924,3,2.50
105926,5,1.70
105928,8,3.31
105936,2,3.00
105938,1,3.00
105943,33,3.89
105945,7,2.21
105948,5,1.20
105950,5,3.00
105952,23,3.59
105954,476,3.47
105959,2,3.25
105961,1,1.00
105963,2,3.00
105965,20,2.55
105968,9,3.33
105972,14,2.89
105974,4,3.00
105976,2,2.75
105978,1,1.50
105980,5,2.40
105982,1,1.00
105985,1,3.50
105987,13,3.15
105999,25,2.70
106002,2930,3.42
106004,3,3.50
106006,1,1.50
106011,185,3.86
106017,4,4.00
106019,9,2.94
106022,216,3.40
106024,1,3.50
106026,3,3.17
106030,192,2.84
106032,6,2.00
106046,3,2.17
106048,6,3.42
106052,6,2.92
106054,13,3.31
106057,4,3.00
106059,7,3.50
106062,457,2.96
106064,15,2.47
106066,4,2.25
106068,1,3.00
106072,3934,3.38
106074,4,4.00
106076,3,4.17
106078,1,3.00
106080,2,2.25
106082,11,3.45
106090,5,3.00
106092,1,4.00
106094,25,2.86
106098,1,4.00
106100,5320,3.91
106102,77,3.03
106107,2,3.75
106109,25,3.36
106111,23,3.61
106113,3,4.50
106115,3,4.83
106130,6,3.00
106134,2,1.25
106136,1,1.00
106138,31,2.81
106141,1,2.00
106144,86,3.66
106147,12,3.46
106156,11,3.36
106158,11,3.23
106160,5,3.60
106163,75,3.48
106165,49,3.99
106168,8,2.94
106170,12,3.83
106173,11,3.73
106188,2,3.75
106190,1,4.00
106193,1,3.00
106195,157,3.44
106197,75,3.04
106200,47,2.90
106202,4,3.38
106204,55,3.57
106208,3,2.83
106210,15,3.07
106212,22,3.50
106214,11,3.50
106220,64,3.70
106222,27,3.65
106224,1,2.00
106226,14,3.21
106228,1,3.00
106230,6,3.17
106232,1,2.00
106234,47,3.39
106236,55,3.46
106238,8,2.81
106240,127,2.75
106243,23,2.89
106245,2,2.00
106250,1,0.50
106254,35,3.44
106256,3,2.33
106268,1,2.50
106270,1,2.50
106272,1,3.50
106275,1,3.00
106277,1,1.00
106286,2,3.00
106295,2,3.00
106297,9,2.67
106300,28,3.05
106302,22,3.89
106306,4,3.38
106310,7,3.07
106320,6,2.92
106324,1,2.50
106326,6,3.67
106330,500,3.22
106332,80,3.73
106334,27,3.93
106336,7,3.43
106342,1,3.50
106344,44,2.18
106346,2,2.75
106348,2,1.50
106351,3,2.83
106353,4,3.88
106355,2,1.50
106363,1,3.50
106365,6,3.00
106369,14,2.93
106374,15,3.03
106376,3,3.17
106378,5,2.10
106384,1,3.00
106387,3,2.33
106389,3,1.17
106391,2,2.50
106397,6,3.67
106399,2,3.25
106401,4,3.00
106403,4,3.88
106405,5,3.50
106407,12,3.42
106415,1,3.00
106417,10,3.45
106421,24,3.25
106423,3,3.17
106431,8,3.62
106434,1,0.50
106436,6,3.67
106438,958,3.75
106441,893,3.74
106443,28,3.23
106450,2,4.25
106452,361,3.71
106455,3,2.17
106458,3,2.67
106460,1,4.50
106462,4,4.38
106464,16,3.09
106466,3,2.33
106471,30,3.45
106473,31,3.21
106475,1,4.00
106485,7,2.43
106487,7698,3.54
106489,6511,3.66
106491,778,3.06
106493,4,3.50
106495,3,2.67
106498,16,2.97
106501,17,2.38
106503,29,3.86
106506,3,3.17
106508,71,3.01
106510,17,3.59
106515,2,4.00
106517,2,5.00
106519,3,4.17
106521,2,2.50
106523,2,3.25
106525,3,3.33
106527,1,3.00
106529,3,3.17
106538,10,2.15
106540,311,3.07
106542,98,3.23
106549,5,2.80
106559,24,2.42
106561,18,2.44
106563,1,2.00
106565,4,3.75
106579,3,3.33
106581,1,2.50
106583,8,2.50
106590,22,2.36
106592,3,3.17
106594,9,3.44
106599,4,1.75
106607,2,1.75
106609,2,1.50
106611,6,2.50
106614,7,3.29
106616,1,2.50
106618,3,3.00
106620,7,3.43
106624,29,3.62
106634,4,3.00
106642,1181,3.94
106644,2,3.00
106646,33,3.14
106648,21,3.64
106672,1,1.00
106674,2,2.25
106676,7,2.79
106680,3,2.67
106682,2,2.75
106684,11,3.27
106686,3,4.17
106688,9,0.89
106690,3,4.00
106696,5525,3.53
106698,5,3.20
106700,3,1.67
106702,3,3.33
106704,2,2.75
106722,5,3.30
106725,3,3.67
106727,23,3.30
106729,3,2.17
106734,7,2.71
106736,3,2.33
106739,23,2.46
106741,7,1.36
106745,12,3.12
106747,5,2.80
106749,68,3.42
106751,32,3.81
106753,3,3.33
106762,108,3.71
106766,1361,3.70
106768,7,3.79
106782,11517,3.86
106785,378,3.31
106791,5,1.80
106794,2,1.75
106808,1,2.00
106820,3,3.33
106822,2,3.75
106824,1,3.50
106832,3,3.33
106834,1,4.00
106836,5,2.50
106839,84,3.32
106841,410,3.51
106848,18,2.22
106850,25,3.60
106852,23,3.43
106854,4,2.62
106861,15,3.57
106863,13,3.23
106866,4,1.75
106868,14,2.75
106870,76,2.62
106873,124,3.73
106877,6,2.58
106879,22,2.16
106881,18,3.03
106883,31,2.27
106887,2,1.25
106889,209,3.95
106892,21,3.71
106895,16,3.38
106897,5,3.70
106906,13,2.54
106910,19,2.61
106914,4,3.12
106916,3525,3.56
106918,2651,3.68
106920,7831,3.89
106922,18,3.58
106924,15,3.47
106927,21,2.95
106963,2,3.25
106967,8,3.25
106970,7,3.86
106972,2,3.25
106981,3,2.17
106983,133,3.61
106986,9,3.44
106988,6,3.17
106990,1,3.00
106992,2,2.75
106994,1,3.50
106996,3,2.17
106998,9,3.39
107000,21,3.86
107002,14,3.36
107004,16,2.75
107011,1,3.00
107013,4,2.75
107017,94,3.35
107020,9,2.17
107022,5,2.30
107024,28,3.59
107028,8,3.19
107032,5,2.30
107039,3,3.50
107042,30,3.68
107050,5,3.90
107052,41,3.50
107055,3,1.50
107057,75,3.41
107059,3,2.83
107061,10,3.30
107065,1,2.00
107067,7,3.64
107069,1160,3.69
107075,14,2.68
107077,8,3.56
107079,3,0.67
107081,28,3.68
107083,39,3.37
107085,9,3.06
107096,1,2.00
107098,5,3.10
107100,2,3.25
107102,11,2.82
107106,2,0.75
107115,7,1.07
107117,56,3.64
107128,2,3.50
107130,71,3.82
107132,4,0.88
107137,41,2.91
107141,1348,3.65
107143,4,3.12
107145,5,2.90
107147,2,3.00
107153,2,2.25
107155,1,0.50
107157,1,1.50
107159,21,3.43
107161,13,3.31
107172,5,3.10
107174,2,4.00
107176,5,3.20
107178,3,3.17
107183,2,3.50
107185,15,3.07
107188,11,3.09
107194,2,3.00
107196,67,3.62
107199,2,3.75
107202,2,4.00
107204,2,3.25
107207,5,2.50
107209,9,2.67
107213,14,3.11
107215,6,2.83
107217,7,1.86
107224,4,3.00
107230,4,3.25
107232,11,2.68
107234,1,1.50
107236,6,3.25
107238,2,3.25
107241,2,2.25
107243,6,3.42
107246,3,3.17
107248,4,2.50
107252,2,3.75
107262,7,3.36
107264,13,3.42
107266,1,1.00
107268,2,2.75
107270,1,2.00
107274,17,3.53
107278,9,2.83
107281,2,3.75
107295,5,2.50
107297,3,2.83
107299,15,3.03
107302,7,1.79
107304,28,3.61
107306,20,3.60
107309,12,3.58
107312,71,2.92
107314,286,2.92
107316,1,3.50
107326,3,2.67
107328,5,2.70
107334,29,3.57
107338,8,3.75
107342,7,3.50
107344,9,2.83
107346,8,3.56
107348,1376,2.96
107350,9,3.78
107352,20,2.92
107354,18,2.97
107357,17,3.32
107359,21,2.95
107361,18,3.44
107368,24,3.29
107370,5,2.70
107372,5,2.60
107380,19,3.42
107382,6,3.75
107397,5,3.90
107400,15,3.50
107402,2,3.00
107404,2,2.25
107406,3258,3.49
107408,56,3.77
107410,97,3.85
107412,130,4.15
107418,8,3.00
107422,10,3.00
107424,1,2.00
107426,24,2.98
107430,2,2.25
107434,1,5.00
107436,103,3.12
107445,11,3.09
107447,49,3.16
107449,18,3.03
107456,1,2.00
107458,1,2.00
107460,3,3.50
107462,28,3.09
107466,1,4.00
107469,9,1.94
107477,19,3.71
107481,1,3.50
107484,3,3.50
107499,2,3.00
107501,7,2.36
107503,2,2.75
107505,8,2.50
107516,11,2.36
107535,1,2.50
107537,25,3.44
107539,16,3.22
107541,29,3.05
107543,8,2.56
107546,2,4.00
107548,2,3.00
107551,6,2.08
107555,24,3.92
107557,37,2.62
107559,24,3.48
107561,2,3.75
107563,27,3.20
107565,85,3.46
107567,1,3.00
107569,2,2.00
107573,1,2.50
107575,2,3.25
107577,3,3.17
107579,5,3.80
107581,1,3.00
107584,10,2.90
107589,3,3.83
107591,6,3.42
107595,2,3.25
107601,5,3.00
107603,4,3.12
107610,4,3.00
107612,11,2.36
107614,7,2.57
107617,14,3.04
107619,3,3.33
107621,2,2.75
107623,1,4.50
107625,15,3.07
107627,166,3.70
107630,31,3.00
107632,2,2.75
107634,7,2.86
107636,6,3.83
107638,1,3.00
107640,6,4.17
107643,4,4.12
107645,5,3.10
107647,5,2.80
107649,100,3.60
107651,3,2.67
107653,42,3.49
107656,4,3.38
107658,12,3.08
107662,9,3.56
107664,2,2.50
107667,1,2.00
107669,1,2.50
107671,5,3.00
107673,8,3.00
107675,14,3.50
107677,23,2.72
107682,9,2.61
107684,25,1.84
107686,2,3.00
107688,1,2.50
107690,2,3.50
107692,9,3.00
107696,8,3.38
107698,2,3.25
107700,17,3.71
107702,155,3.04
107704,17,0.74
107707,42,3.31
107710,7,3.71
107713,1,3.50
107716,9,3.22
107718,91,3.65
107723,25,2.94
107725,11,4.14
107730,3,4.50
107732,2,2.75
107735,3,3.83
107737,35,2.99
107740,8,2.62
107743,17,3.68
107745,21,2.52
107747,10,2.15
107752,3,2.50
107754,2,3.50
107756,70,2.86
107758,9,1.89
107762,6,1.17
107765,3,3.00
107767,5,2.00
107769,140,2.65
107771,860,3.69
107778,3,2.67
107780,25,3.22
107782,3,3.50
107827,4,3.38
107836,1,4.00
107840,7,2.71
107842,4,2.88
107846,9,3.22
107848,15,3.60
107851,1,3.50
107853,2,2.75
107855,3,2.67
107858,4,1.12
107860,1,1.50
107863,2,2.50
107865,6,3.42
107867,3,2.00
107869,1,2.50
107875,4,2.62
107877,8,1.88
107879,6,2.00
107881,6,3.42
107883,278,3.87
107885,13,3.81
107890,12,3.17
107894,2,3.25
107897,5,1.60
107899,1,1.50
107901,10,3.30
107903,2,3.75
107906,1,4.50
107910,60,3.64
107912,4,2.25
107914,12,2.62
107916,66,3.27
107919,2,3.25
107928,5,3.20
107943,4,1.50
107945,2,2.50
107947,4,2.88
107949,46,3.14
107951,7,3.07
107953,131,3.32
107955,3,2.50
107958,20,2.55
107960,9,2.33
107962,10,2.60
107964,1,3.50
107966,1,3.50
107968,4,2.00
107970,2,3.25
107972,1,3.50
107974,1,4.00
107976,1,2.50
107978,146,3.97
107980,171,3.44
107982,11,1.36
107984,1,3.00
107987,45,2.41
107990,13,3.08
107997,126,3.25
107999,37,2.96
108001,1,3.50
108003,4,2.50
108005,1,2.00
108007,2,2.00
108010,6,3.25
108012,2,3.25
108014,8,2.94
108016,4,3.00
108041,41,3.39
108043,37,3.39
108048,2,2.00
108050,5,3.50
108052,5,2.80
108054,33,3.47
108056,37,3.49
108063,9,3.33
108065,4,3.38
108070,3,3.17
108072,2,2.25
108074,1,2.00
108076,2,2.75
108078,103,3.60
108085,48,2.78
108088,11,3.14
108090,24,2.90
108092,3,0.50
108095,14,3.46
108097,4,3.12
108100,4,3.25
108120,4,3.12
108127,2,1.00
108130,3,3.83
108132,8,3.56
108134,17,3.79
108136,3,3.17
108138,2,3.00
108141,2,3.00
108143,31,3.23
108146,7,1.36
108149,12,3.75
108151,13,2.92
108153,22,3.52
108156,367,3.12
108158,8,3.06
108160,8,3.50
108186,2,3.25
108188,838,3.22
108190,3109,3.30
108192,205,3.60
108194,3,3.83
108196,2,2.25
108200,44,2.61
108202,7,4.07
108209,7,3.00
108212,31,3.24
108214,4,2.50
108216,14,3.21
108218,1,3.50
108220,56,3.62
108237,11,2.86
108239,5,3.00
108241,3,1.83
108243,51,2.02
108246,25,3.46
108248,3,4.17
108250,2,2.00
108253,5,2.30
108255,11,2.86
108257,4,3.25
108261,4,2.88
108265,4,3.00
108267,1,4.00
108271,3,2.17
108280,31,2.53
108282,10,3.00
108285,15,3.17
108287,1,2.50
108289,28,3.41
108306,1,3.50
108311,3,3.17
108313,3,3.17
108316,1,4.00
108318,41,2.87
108328,7,3.64
108330,7,2.93
108332,6,3.33
108342,12,3.50
108360,4,2.25
108370,1,3.00
108389,1,2.50
108395,2,4.00
108401,25,2.62
108403,4,3.50
108405,3,3.17
108407,4,2.00
108410,16,3.09
108413,16,2.88
108422,3,2.83
108425,6,3.08
108427,5,3.00
108430,1,2.50
108435,1,3.00
108445,19,3.42
108447,23,2.85
108466,16,3.12
108468,3,2.50
108473,11,3.32
108476,10,3.15
108479,1,1.00
108481,1,3.00
108488,14,3.39
108491,4,3.75
108493,1,3.50
108495,2,3.00
108497,7,0.93
108499,5,3.00
108501,172,3.32
108503,3,2.33
108506,23,2.63
108508,12,3.08
108510,4,3.38
108512,11,3.36
108514,50,3.70
108516,9,3.22
108518,16,2.91
108520,1,3.50
108522,9,3.11
108524,4,3.00
108527,9,3.28
108529,8,2.81
108531,3,3.33
108534,18,3.17
108536,6,2.75
108538,1,2.50
108540,202,3.84
108542,1,3.00
108544,3,3.67
108546,4,3.00
108551,8,3.62
108564,3,2.83
108566,42,3.87
108569,10,1.85
108571,35,3.36
108575,31,3.23
108577,1,2.50
108579,32,2.94
108581,4,2.12
108588,1,1.50
108590,2,2.50
108592,5,3.10
108595,4,3.00
108597,3,3.17
108599,49,2.98
108601,8,3.38
108633,1,3.50
108635,2,4.00
108639,1,3.00
108647,36,3.62
108649,2,4.00
108653,1,3.50
108656,3,2.83
108658,1,5.00
108660,34,3.35
108663,7,2.79
108667,1,3.00
108672,1,5.00
108674,1,3.00
108676,2,2.50
108685,1,2.00
108687,1,1.50
108689,311,2.50
108692,7,3.64
108694,8,2.19
108696,5,3.10
108699,2,0.75
108704,2,2.50
108709,377,3.98
108711,5,2.20
108713,7,3.43
108715,77,3.14
108719,4,1.50
108721,1,2.50
108727,912,3.56
108729,1079,3.54
108745,1,2.00
108748,1,4.00
108752,3,3.50
108754,9,3.83
108756,3,2.50
108758,3,2.00
108760,63,3.41
108764,9,3.78
108766,4,3.62
108768,8,3.44
108770,6,2.92
108773,5,3.00
108775,1,2.50
108778,73,3.51
108780,148,3.40
108787,78,3.51
108789,9,3.33
108791,51,3.49
108795,80,3.36
108797,38,3.00
108799,2,3.00
108802,1,3.50
108804,1,2.00
108806,5,3.20
108808,1,2.00
108811,22,1.75
108813,1,4.00
108819,1,3.00
108821,2,2.00
108823,1,2.00
108825,102,3.66
108850,1,2.00
108852,4,2.88
108857,6,2.50
108860,9,2.89
108862,3,2.17
108864,26,3.15
108866,4,3.12
108869,3,2.17
108871,18,3.47
108873,17,3.74
108875,11,3.32
108877,3,2.33
108879,65,3.18
108882,7,1.00
108885,2,3.50
108888,1,2.50
108891,8,3.31
108893,9,3.50
108895,10,2.50
108899,37,3.19
108901,5,2.10
108914,3,1.67
108916,1,3.50
108924,1,2.50
108928,807,3.05
108930,4,3.00
108932,5209,3.70
108934,4,2.75
108936,2,3.25
108938,5,3.80
108940,14,2.75
108942,1,3.00
108945,1441,2.94
108947,2,3.25
108949,131,3.29
108951,1,3.50
108953,10,3.25
108968,3,2.17
108970,2,2.75
108977,104,3.77
108981,741,3.46
108983,428,3.89
108987,2,3.75
108989,5,3.50
108991,5,3.70
108993,2,3.00
108997,6,2.92
109000,14,3.64
109002,4,3.38
109004,10,3.30
109006,1,4.00
109008,6,2.67
109010,2,4.25
109015,8,3.25
109017,4,2.50
109019,2,2.25
109021,3,4.00
109023,1,2.00
109027,14,3.32
109030,1,2.00
109032,1,3.00
109034,3,1.83
109038,4,3.38
109042,103,2.77
109045,16,2.44
109053,2,3.00
109055,8,2.94
109057,11,3.95
109060,1,3.00
109062,3,3.50
109064,12,3.21
109066,3,3.67
109069,2,2.75
109072,174,2.81
109074,20,2.67
109076,3,2.67
109093,41,3.27
109096,18,3.08
109098,7,3.79
109102,1,3.00
109104,1,1.50
109106,2,3.50
109108,7,3.29
109127,2,1.00
109151,7,3.00
109153,16,3.91
109155,17,3.21
109157,138,3.32
109159,8,2.31
109161,120,3.58
109168,4,1.38
109173,2,4.25
109177,3,2.17
109179,1,3.50
109181,106,3.38
109183,42,3.18
109185,15,3.37
109187,454,3.22
109189,112,3.58
109191,200,3.07
109193,2,3.00
109195,11,3.14
109197,18,2.50
109199,18,3.03
109201,3,2.67
109203,7,4.07
109205,5,3.10
109207,11,2.45
109209,5,3.00
109226,5,1.00
109229,2,2.25
109231,2,4.00
109235,3,3.17
109237,3,2.50
109239,5,2.50
109241,16,2.59
109243,198,3.47
109245,1,1.00
109249,3,3.33
109251,6,3.33
109253,2,3.25
109256,4,3.50
109265,18,2.69
109267,3,2.17
109269,4,2.25
109273,3,2.00
109277,16,1.78
109280,33,3.61
109282,13,3.38
109284,2,4.00
109287,1,3.00
109290,3,3.17
109295,32,2.77
109313,25,3.20
109315,22,3.20
109317,33,2.67
109319,1,5.00
109321,30,3.08
109323,11,3.18
109325,1,3.00
109330,22,3.41
109347,1,2.50
109351,18,3.69
109353,1,2.00
109355,1,0.50
109359,12,2.83
109362,3,3.33
109364,38,3.82
109366,7,3.00
109368,9,2.89
109370,20,3.70
109372,59,2.96
109374,9998,4.01
109376,89,3.19
109379,21,3.43
109381,1,0.50
109383,8,3.25
109385,5,3.20
109388,15,3.53
109390,28,3.61
109392,5,3.40
109397,20,3.20
109399,15,2.90
109416,28,2.96
109418,2,3.25
109420,60,2.81
109423,53,3.31
109425,75,3.37
109430,6,2.42
109434,3,2.67
109436,4,3.00
109441,4,4.50
109444,1,3.50
109446,2,3.00
109448,11,3.05
109450,9,3.56
109452,56,3.52
109455,17,3.38
109457,15,3.67
109459,1,4.00
109461,36,2.99
109463,20,3.55
109468,2,2.50
109470,11,2.91
109472,82,2.97
109474,2,3.50
109476,1,3.00
109479,1,2.50
109481,1,2.50
109483,459,3.24
109485,19,3.66
109487,18693,4.09
109489,22,2.98
109492,9,3.39
109514,21,2.40
109516,12,1.54
109518,2,2.50
109520,2,2.75
109522,1,2.50
109524,4,3.50
109526,7,3.29
109529,2,4.50
109533,5,3.90
109542,6,2.75
109556,24,2.42
109563,22,2.57
109565,1,2.50
109567,1,2.50
109569,321,3.07
109571,1,5.00
109573,3,3.33
109576,49,2.53
109578,1197,3.48
109580,20,3.17
109592,10,1.75
109594,8,1.69
109596,42,3.69
109598,6,4.17
109600,2,1.50
109602,2,2.75
109607,52,2.91
109613,2,3.50
109616,2,4.00
109621,9,2.56
109623,1,3.50
109627,34,3.53
109629,51,3.33
109633,221,3.85
109635,17,3.59
109638,6,3.33
109640,4,3.25
109643,2,1.50
109649,6,2.00
109653,5,2.90
109665,10,2.45
109667,2,3.50
109669,2,2.25
109671,2,2.75
109673,1179,2.98
109675,20,2.88
109677,3,3.17
109680,4,3.88
109682,3,3.17
109684,22,3.02
109687,149,3.81
109697,26,3.44
109701,1,3.00
109704,1,3.00
109708,3,1.83
109710,9,3.83
109713,6,1.25
109715,1,5.00
109718,5,3.30
109720,73,2.72
109723,39,2.69
109726,2,4.00
109728,23,3.35
109731,43,3.08
109733,38,2.76
109736,1,3.00
109738,15,3.13
109740,243,3.45
109742,125,3.41
109762,1,5.00
109764,1,3.00
109767,3,1.83
109769,63,3.44
109771,1,2.50
109773,10,2.80
109776,4,3.25
109779,2,4.00
109781,37,3.68
109783,6,3.00
109786,4,3.00
109788,28,2.79
109790,5,3.10
109793,7,2.43
109796,3,3.00
109798,1,3.00
109800,13,3.50
109802,43,3.58
109804,2,3.75
109806,6,3.42
109808,1,3.50
109810,13,3.08
109812,2,3.75
109833,3,3.50
109835,2,1.00
109839,3,3.33
109841,3,1.67
109843,1,4.00
109846,426,3.29
